ASV_ID,taxonomy,mean_Prob,mean_Cop_pro,mean_Cop_ctr
Zotu714,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2222222222222222,2.777777777777778e-4,0
Zotu374,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2166666666666667,2.777777777777778e-4,2.777777777777778e-4
Zotu370,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.006666666666666667,0.1013888888888889,0.10888888888888888
Zotu360,"d:Bacteria,p:Bacillota,c:Bacilli",0.21555555555555558,5.555555555555556e-4,2.777777777777778e-4
Zotu219,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2144444444444444,8.333333333333334e-4,2.777777777777778e-4
Zotu197,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus",0.20888888888888887,0.0022222222222222222,5.555555555555556e-4
Zotu867,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales",0.20888888888888887,8.333333333333334e-4,0.0013888888888888892
Zotu210,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.20888888888888887,2.777777777777778e-4,0.0011111111111111111
Zotu532,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.0011111111111111111,0.11388888888888887,0.09416666666666668
Zotu849,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.20444444444444446,0.0019444444444444446,5.555555555555556e-4
Zotu528,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales",0.0011111111111111111,0.13305555555555554,0.07055555555555557
