Zotu1510;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
Zotu1511;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae
Zotu1512;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1513;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1514;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1515;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1516;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter
Zotu1517;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1518;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae
Zotu1519;d:Bacteria,p:Pseudomonadota,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Janthinobacterium
Zotu152;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae
Zotu1520;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales
Zotu1521;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Levilactobacillus
Zotu1522;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1523;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales
Zotu1524;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1525;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter
Zotu1526;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
Zotu1527;d:Bacteria,p:Actinomycetota,c:Actinobacteria,o:Mycobacteriales,f:Corynebacteriaceae,g:Corynebacterium
Zotu1528;d:Bacteria
Zotu1529;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Paenibacillaceae,g:Brevibacillus
Zotu153;d:Bacteria,p:Bacteroidota
Zotu1530;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1531;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1532;d:Bacteria
Zotu1533;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1534;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1535;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1536;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1537;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1538;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae
Zotu1539;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Brucellaceae,g:Pseudochrobactrum
Zotu154;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1540;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales
Zotu1541;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1542;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1543;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Paenibacillaceae,g:Brevibacillus
Zotu1544;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1545;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1546;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1547;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1548;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Aeromonadales,f:Aeromonadaceae,g:Aeromonas
Zotu1549;d:Bacteria,p:Bacteroidota
Zotu155;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1550;d:Bacteria,p:Actinomycetota,c:Actinobacteria,o:Micrococcales,f:Micrococcaceae,g:Kocuria
Zotu1551;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1552;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Paracoccaceae,g:Paracoccus
Zotu1553;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter
Zotu1554;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Pasteurella
Zotu1555;d:Bacteria,p:Bacillota,c:Tissierellia,o:Tissierellales,f:Tissierellaceae,g:Tissierella
Zotu1556;d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes
Zotu1557;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1558;d:Bacteria,p:Bacteroidota,c:Cytophagia
Zotu1559;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales
Zotu156;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Devosiaceae,g:Maritalea
Zotu1560;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
Zotu1561;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia
Zotu1562;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1563;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas
Zotu1564;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales
Zotu1565;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1566;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1567;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1568;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1569;d:Bacteria,p:Bacillota,c:Bacilli
Zotu157;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1570;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1571;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1572;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1573;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1574;d:Bacteria,p:Bacillota,c:Clostridia,o:Eubacteriales,f:Clostridiaceae 1,g:Clostridium sensu stricto
Zotu1575;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1576;d:Bacteria
Zotu1577;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Bacillus
Zotu1578;d:Bacteria,p:Bacillota,c:Clostridia,o:Eubacteriales,f:Oscillospiraceae,g:Oscillibacter
Zotu1579;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales
Zotu158;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Providencia
Zotu1580;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1581;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1582;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1583;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Myroides
Zotu1584;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1585;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1586;d:Eukaryota,p:Plantae,c:Liliopsida,o:Poales,f:Poaceae,g:Zea
Zotu1587;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1588;d:Bacteria,p:Actinomycetota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Microbacterium
Zotu1589;d:Bacteria
Zotu159;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1590;d:Bacteria,p:Pseudomonadota,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Janthinobacterium
Zotu1591;d:Bacteria,p:Pseudomonadota
Zotu1592;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1593;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales
Zotu1594;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Idiomarinaceae,g:Idiomarina
Zotu1595;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1596;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1597;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
Zotu1598;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1599;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu16;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales,f:Maricaulaceae,g:Hyphobacterium
Zotu160;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales
Zotu1600;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1601;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
Zotu1602;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1603;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Mesonia
Zotu1604;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1605;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Gammaproteobacteria_incertae_sedis,f:Marinicella
Zotu1606;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1607;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales
Zotu1608;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1609;d:Bacteria,p:Bacillota,c:Bacilli
Zotu161;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1610;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1611;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1612;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1613;
Zotu1614;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1615;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1616;d:Bacteria
Zotu1617;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales
Zotu1618;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
Zotu1619;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
Zotu162;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio
Zotu1620;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Boseaceae,g:Bosea
Zotu1621;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae,g:Primorskyibacter
Zotu1622;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1623;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales
Zotu1624;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1625;d:Bacteria,p:Pseudomonadota,c:Betaproteobacteria,o:Burkholderiales,f:Alcaligenaceae,g:Paracandidimonas
Zotu1626;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1627;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1628;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
Zotu1629;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu163;d:Bacteria,p:Pseudomonadota
Zotu1630;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae
Zotu1631;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1632;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales
Zotu1633;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter
Zotu1634;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Niallia
Zotu1635;d:Bacteria,p:Bacteroidota
Zotu1636;d:Bacteria
Zotu1637;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1638;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Phyllobacteriaceae
Zotu1639;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
Zotu164;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Rhizobiaceae,g:Martelella
Zotu1640;d:Bacteria,p:Pseudomonadota,c:Deltaproteobacteria
Zotu1641;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Colwelliaceae,g:Colwellia
Zotu1642;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1643;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1644;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1645;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1646;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio
Zotu1647;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1648;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae
Zotu1649;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Phyllobacteriaceae
Zotu165;d:Bacteria,p:Bacteroidota,c:Cytophagia,o:Cytophagales
Zotu1650;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter
Zotu1651;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1652;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Croceibacter
Zotu1653;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1654;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1655;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter
Zotu1656;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1657;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1658;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
Zotu1659;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Bacillus
Zotu166;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Thiotrichales,f:Piscirickettsiaceae,g:Methylophaga
Zotu1660;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas
Zotu1661;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1662;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1663;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1664;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1665;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1666;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1667;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae
Zotu1668;d:Bacteria,p:Bacillota,c:Clostridia,o:Eubacteriales,f:Oscillospiraceae,g:Fumia
Zotu1669;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu167;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1670;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Staphylococcaceae,g:Staphylococcus
Zotu1671;d:Bacteria,p:Bacillota,c:Tissierellia,o:Tissierellales,f:Tissierellaceae,g:Tissierella
Zotu1672;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales
Zotu1673;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae
Zotu1674;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1675;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1676;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter
Zotu1677;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1678;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales
Zotu1679;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu168;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1680;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Vagococcus
Zotu1681;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1682;d:Bacteria,p:Bacillota,c:Clostridia,o:Eubacteriales,f:Lachnospiraceae,g:Novisyntrophococcus
Zotu1683;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1684;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1685;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1686;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1687;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1688;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1689;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu169;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas
Zotu1690;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1691;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae
Zotu1692;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1693;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus
Zotu1694;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1695;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1696;d:Bacteria,p:Bacillota,c:Bacilli
Zotu1697;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1698;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1699;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Maribacter
Zotu17;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Bacillus
Zotu170;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Aquimarina
Zotu1700;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Pediococcus
Zotu1701;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1702;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Aeromonadales,f:Aeromonadaceae,g:Aeromonas
Zotu1703;d:Bacteria,p:Pseudomonadota
Zotu1704;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1705;d:Bacteria,p:Lentisphaerota,c:Lentisphaeria,o:Victivallales,f:Victivallaceae,g:Victivallis
Zotu1706;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter
Zotu1707;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1708;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria
Zotu1709;d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Dysgonomonadaceae,g:Dysgonomonas
Zotu171;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1710;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1711;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1712;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Thiotrichales,f:Piscirickettsiaceae,g:Hydrogenovibrio
Zotu1713;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1714;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus
Zotu1715;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1716;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1717;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales
Zotu1718;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae
Zotu1719;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Parvularculales,f:Parvularculaceae
Zotu172;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1720;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales
Zotu1721;d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda
Zotu1722;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola
Zotu1723;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1724;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales
Zotu1725;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria
Zotu1726;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae
Zotu1727;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1728;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1729;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu173;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu1730;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1731;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales
Zotu1732;d:Bacteria,p:Bacillota,c:Clostridia,o:Eubacteriales,f:Lachnospiraceae,g:Anaerotignum
Zotu1733;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae
Zotu1734;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1735;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae
Zotu1736;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1737;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales
Zotu1738;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Aeromonadales,f:Aeromonadaceae,g:Aeromonas
Zotu1739;d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae
Zotu174;d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia
Zotu1740;d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
Zotu1741;d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
Zotu1742;d:Bacteria
