;1;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27;28;29;30;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96
#OTU ID;Cop_pro_D16_1_1;Cop_pro_D16_2_3;Cop_pro_D16_3_2;Cop_pro_D16_3_3;Cop_pro_D16_4_1;Cop_pro_D16_4_2;Cop_pro_D16_4_3;Cop_ctr_D16_1_1;Cop_ctr_D16_1_2;Cop_ctr_D16_1_3;Cop_ctr_D16_2_1;Cop_ctr_D16_2_2;Cop_ctr_D16_3_1;Cop_ctr_D16_3_2;Cop_ctr_D16_3_3;Cop_ctr_D16_4_1;Cop_ctr_D16_4_2;Cop_ctr_D16_4_3;Prob_D16_1;Prob_D16_2;Prob_D16_3;Alg_D16_1;Alg_D16_2;Alg_D16_3;Cop_pro_D21_1_1;Cop_pro_D21_1_2;Cop_pro_D21_1_3;Cop_pro_D21_2_1;Cop_pro_D21_2_2;Cop_pro_D21_2_3;Cop_pro_D21_3_1;Cop_pro_D21_3_2;Cop_pro_D21_3_3;Cop_pro_D21_4_1;Cop_pro_D21_4_2;Cop_pro_D21_4_3;Cop_ctr_D21_1_1;Cop_ctr_D21_1_2;Cop_ctr_D21_1_3;Cop_ctr_D21_2_1;Cop_ctr_D21_2_2;Cop_ctr_D21_2_3;Cop_ctr_D21_3_1;Cop_ctr_D21_3_2;Cop_ctr_D21_3_3;Cop_ctr_D21_4_1;Cop_ctr_D21_4_2;Cop_ctr_D21_4_3;Prob_D21_1;Prob_D21_2;Prob_D21_3;Alg_D21_1;Alg_D21_2;Alg_D21_3;Cop_pro_D24_1_1;Cop_pro_D24_1_2;Cop_pro_D24_1_3;Cop_pro_D24_2_1;Cop_pro_D24_2_2;Cop_pro_D24_2_3;Cop_pro_D24_3_1;Cop_pro_D24_3_2;Cop_pro_D24_3_3;Cop_pro_D24_4_1;Cop_pro_D24_4_2;Cop_pro_D24_4_3;Cop_ctr_D24_1_1;Cop_ctr_D24_1_2;Cop_ctr_D24_1_3;Cop_ctr_D24_2_1;Cop_ctr_D24_2_2;Cop_ctr_D24_2_3;Cop_ctr_D24_3_1;Cop_ctr_D24_3_2;Cop_ctr_D24_3_3;Cop_ctr_D24_4_1;Cop_ctr_D24_4_2;Cop_ctr_D24_4_3;Prob_D24_1;Prob_D24_2;Prob_D24_3;Alg_D24_1;Alg_D24_2;Alg_D24_3
Zotu677;24;13;19;32;17;17;27;50;13;41;280;179;301;83;159;120;203;150;1;0;1;5;0;2;0;7;0;0;7;2;2;1;1;0;2;5;4;2;4;0;0;1;1;10;7;0;9;1;0;0;0;0;2;0;3;0;0;0;0;1;0;4;1;1;1;0;0;1;2;0;6;8;12;9;11;3;3;0;2;0;0;1;0;1
Zotu678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;3;26;8;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Zotu679;0;3;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;10;8;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0
Zotu68;0;1;1;1;0;0;1;0;1;0;0;0;0;3;0;0;0;2;0;1;2;3;0;1;0;5;4;1;7;2;0;2;3;1;2;9;1;12;5;6;10;59;19;78;89;4;11;29;2;1;1;3;4;4;184;110;224;5;29;35;77;114;34;31;27;15;756;281;144;169;16;37;52;291;119;34;394;346;3;3;2;4;0;0
Zotu680;4;24;13;9;2;5;3;2;2;0;2;4;8;1;4;0;68;4;0;0;3;1;0;0;0;6;3;0;7;2;0;5;2;1;0;1;0;0;0;1;0;0;0;1;3;0;1;1;1;1;0;0;2;0;1;0;0;0;1;0;0;3;2;0;0;2;0;0;76;0;3;0;0;0;2;3;3;0;0;0;0;0;0;0
Zotu681;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;4;8;4;0;1;2;12;1;11;0;0;0;0;2;0;0;0;0;0;0;0;4;2;0;0;1;0;0;0;2;10;25;23;9;0;2;11;2;3;0;0;0;0;0;0;0;0;0;0;0;0
Zotu682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0
Zotu683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;9;0;0;0
Zotu684;2;4;0;0;0;0;0;2;0;0;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;7;8;1;0;0;0;5;1;3;3;1;1;9;2;6;8;5;2;0;0;0;0;0;0;0;0;0
Zotu685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;15;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;8;0;0;0
Zotu686;8;19;35;10;2;1;6;5;2;1;29;112;11;16;3;3;4;63;1;8;5;242;487;370;2;16;5;2;6;5;3;2;0;3;0;1;0;5;6;5;0;8;2;4;0;4;2;5;0;2;2;348;292;302;5;1;0;1;0;0;2;0;2;0;0;0;0;2;0;1;1;0;1;1;3;6;1;2;1;0;0;495;455;642
Zotu687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;3;4;0;0;1;1;6;4;16;0;0;0;0;0;0;0;0;0;0;0;0
Zotu688;5;1;4;3;0;0;0;0;0;0;1;1;0;0;1;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;2;2;2;1;3;0;2;4;2;2;0;1;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;5;5;3;0;1;1;2;6;1;2;1;0;10;3;2;7;2;7;0;1;0;0;0;0;0;0;0
Zotu689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;4;0;2;4;7;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;21;0;0;0;0;0;0;0;0;0
Zotu69;70;9;54;37;18;25;40;24;11;17;69;158;45;17;21;24;18;15;3;7;8;108;166;122;47;98;61;47;82;106;134;132;78;87;91;135;175;139;168;57;29;41;170;80;93;76;94;66;4;3;3;147;238;204;5;7;6;2;3;9;76;17;29;4;0;0;11;10;17;15;2;12;24;33;26;23;9;5;0;1;0;75;117;58
Zotu690;0;1;0;0;9;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;7;3
Zotu692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;6;5;2;0;0;0;0;0;0;0;0
Zotu693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;1;2;0;0;0;2;0;1;2;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;4;0;0;3;0;2;0;0;0;0;0;0;0
Zotu694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;5;0;0;0
Zotu695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;9;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;0;0;0
Zotu696;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0
Zotu697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;2;0;0;0;0;2;1;4;0;0;0;5;0;4;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;2;11;6;29;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;5;18
Zotu699;1;30;11;8;1;12;0;1;5;0;2;0;23;0;16;52;4;29;0;0;1;0;0;4;1;0;1;0;3;0;1;2;2;0;1;1;1;0;40;6;2;1;0;5;12;0;0;3;0;0;0;0;0;0;1;2;0;0;0;2;3;0;0;2;0;9;10;4;7;0;0;7;23;3;10;1;0;0;0;3;0;1;0;0
Zotu7;324;721;708;842;1474;1127;1524;427;104;750;307;513;61;69;34;20;49;317;19;61;47;3871;3237;2904;1477;762;794;549;1615;1439;631;855;1320;579;652;497;1443;731;1186;782;1816;770;1439;1031;1687;1914;961;1090;26;16;27;3277;4205;3295;628;326;432;246;211;78;839;343;217;889;653;191;206;305;330;281;148;502;272;392;720;152;186;253;13;10;6;2096;1638;1490
Zotu70;1;1;0;3;1;0;1;0;0;1;1;2;0;0;0;1;1;0;382;1228;1327;4;5;5;8;3;3;0;0;0;0;0;3;0;1;0;0;0;0;0;1;2;5;2;1;0;1;3;1354;888;191;5;2;1;7;5;59;8;4;0;1;2;1;0;0;0;2;0;0;0;0;1;0;3;2;2;0;1;183;302;92;2;0;0
Zotu700;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;8;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;31;22;22
Zotu701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12;10;30;0;0;0
Zotu702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;11;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;16;8;0;0;0;0;0;0;0;0;0
Zotu703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0
Zotu704;30;17;15;50;49;48;41;97;29;22;70;17;116;34;110;6;27;35;0;2;1;2;2;4;13;28;13;63;28;76;26;15;14;18;10;16;4;18;7;12;10;13;8;36;12;1;2;4;0;0;0;0;0;0;9;7;3;15;19;28;0;9;26;5;13;8;14;31;16;30;21;50;86;70;44;49;12;2;0;0;0;1;0;0
Zotu705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;1;2;0;0;0
Zotu706;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;16;3;1;10;1;0;14;7;2;3;0;1;0;0;0;0;0;0
Zotu707;2;2;8;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu708;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;17;7;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0
Zotu71;0;7;0;0;0;0;0;4;142;0;2;6;91;27;66;1540;7;7;0;0;0;0;1;5;2;1;0;0;0;0;0;1;1;0;0;0;0;0;1;5;2;2;0;9;28;0;0;7;0;0;0;0;0;0;0;2;0;0;1;1;1;1;0;7;0;1;105;30;38;2;2;5;123;3;19;0;0;0;0;4;0;0;0;0
Zotu710;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu711;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;1;0;0;0
Zotu712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Zotu713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;3;1;0;2;0;2;4;17;0;1;0;0;1;0;0;0;0;1;2;2;1;1;0;0;0;0;0;0;0
Zotu714;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;85;6;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;43;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;43;115;0;0;0
Zotu715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;7;13;0;0;0;0;0;0;0;0;0
Zotu716;5;171;217;112;14;10;19;15;4;20;71;43;12;10;18;0;12;261;3;5;5;16;11;12;3;15;8;0;4;3;5;0;0;0;2;4;2;4;2;2;1;1;0;8;6;1;5;1;1;0;4;3;1;4;9;2;2;6;9;0;5;0;3;0;3;3;0;1;7;5;11;10;1;2;22;4;4;1;6;1;3;6;2;5
Zotu717;16;0;1;0;0;0;0;0;0;0;0;1;1;2;0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7;6;0;0;0;0;0;1;3;1;6;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;1;0;0;10;5;5;1;12;3;71;21;10;6;1;6;4;3;0;5;1;1;0;1;1;1;5;1;0;0;1;0;0;0
Zotu719;0;0;0;0;0;43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu72;0;3;4;3;0;0;0;1;0;3;2;0;0;0;0;0;1;1;475;145;80;0;4;4;7;3;3;0;1;2;0;0;5;1;2;0;0;0;0;0;0;0;1;1;0;0;4;3;253;405;959;1;2;0;1;1;3;3;1;0;1;0;0;0;0;0;1;0;0;0;2;1;0;0;6;1;0;1;633;442;590;2;0;0
Zotu720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;8;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu721;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;49;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;0;0
Zotu723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;0;0;1;0;1;0;0;0;0;0;2;1;0;3;5;0;8;4;6;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu724;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;3;6;8;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;2;0;0;0;0;0;1;0;1;1;35;35;65;1;0;0;0;1;1;4;2;0;0;0;0;1;0;2;5;0;0;0;0;3;0;4;0;0;0;1;104;122;59
Zotu725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;15
Zotu726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;1;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;42;36;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;11;11;0;0;0
Zotu728;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;6;0;0;0
Zotu729;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;9;30;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;46;34;55;0;0;0
Zotu73;1;2;3;1;0;1;2;0;0;4;2;19;4;11;1;1;1;6;0;4;4;69;24;55;9;10;2;2;5;4;3;1;11;2;1;4;6;0;7;3;16;15;14;19;12;31;20;16;1;2;3;488;525;665;33;8;16;12;0;3;23;21;10;5;3;1;7;21;15;29;12;17;17;51;59;22;47;52;2;1;1;463;802;440
Zotu730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Zotu731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;4;0;0;0
Zotu732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;17;0;0;0
Zotu733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14;13;18;0;0;0
Zotu734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;1;1;1;2;0;0;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;1;2;3;12;8;6;2;15;14;1;3;2;0;0;1;3;1;0;0;1;5;1;1;0;1;0;0;0;0;0
Zotu735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;5;0;0;0
Zotu736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;41;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;13;0;0;0
Zotu738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;2;4;0;0;0
Zotu739;0;0;0;0;0;0;0;6;0;0;0;1;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zotu74;0;9;0;0;3;0;0;0;121;0;6;8;147;36;40;1314;20;4;0;1;1;0;0;5;0;0;1;0;0;0;0;4;0;0;0;0;1;0;1;4;0;1;0;6;48;0;3;8;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;15;0;0;55;75;41;4;5;4;57;3;24;0;1;3;0;2;0;0;0;0
Zotu740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;6;0;0;0
Zotu741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
